Time,Joint States
1729576648.3815684,"(-0.0122718462890625, -0.32060198430175785, 0.6277046379335613, 0.1028269211284807, -0.7900001048583984, -0.4371845240478516, 0.09515327029799707, -0.015339807861328126, 0.989900957132389, -0.05829126987304688, 0.7934554958720078, -0.7148350463378906, 0.22714006458231562, 0.7857818450415243, 0.7581567020517832, 0.22407060425012215, 0.012277841328773817, -1.3759807651611329, 0.11663949262335126, -0.8007379703613282)"
1729576648.3895683,"(-0.015339807861328126, -0.3267379074462891, 0.6323088284318515, 0.09515327029799707, -0.7900001048583984, -0.43104860090332037, 0.09208380996580362, -0.013805827075195313, 0.9929704174645825, -0.05062136594238282, 0.7934554958720078, -0.6856894114013672, 0.21332749308744506, 0.7857818450415243, 0.7428094003908159, 0.21332749308744506, 0.012277841328773817, -1.3545050341552736, 0.12277841328773816, -0.8007379703613282)"
1729576648.3975694,"(-0.01687378864746094, -0.3313398498046875, 0.6430519395945286, 0.08594488930141672, -0.7900001048583984, -0.4264466585449219, 0.08441015913531999, -0.00613592314453125, 0.9960398777967758, -0.03988350043945313, 0.7934554958720078, -0.6611457188232422, 0.202584381924768, 0.7873165752076209, 0.730531559062042, 0.20104965175867126, 0.007673650830483635, -1.3330293031494143, 0.135056254616512, -0.8007379703613282)"
1729576648.4055703,"(-0.021475731005859377, -0.33594179216308595, 0.6507255904250123, 0.07673650830483635, -0.7900001048583984, -0.4233786969726563, 0.07520177813873963, 0.001534730166096727, 1.0021787984611628, -0.036815538867187504, 0.7934554958720078, -0.6427379493896485, 0.19030654059599414, 0.7888513053737177, 0.719788447899365, 0.18877181042989744, 0.006138920664386908, -1.3146215337158205, 0.14579936577918906, -0.8007379703613282)"
1729576648.413571,"(-0.026077673364257814, -0.3420777153076172, 0.6630034317537861, 0.06599339714215927, -0.7915340856445313, -0.42184471618652347, 0.06445866697606253, 0.004604190498290181, 1.0052482587933562, -0.03528155808105469, 0.7934554958720078, -0.6258641607421875, 0.1764939691011236, 0.7888513053737177, 0.7105800669027846, 0.1764939691011236, 0.009208380996580362, -1.293145802709961, 0.14886882611138252, -0.8007379703613282)"
1729576648.4215763,"(-0.03067961572265625, -0.3497476192382813, 0.6737465429164632, 0.056785016145578904, -0.794602047216797, -0.42184471618652347, 0.052180825647288716, 0.004604190498290181, 1.0113871794577431, -0.03528155808105469, 0.7934554958720078, -0.613592314453125, 0.16268139760625308, 0.7873165752076209, 0.7013716859062042, 0.16728558810454325, 0.007673650830483635, -1.2747380332763674, 0.15040355627747926, -0.7992039895751953)"
1729576648.4295704,"(-0.03834951965332031, -0.3558835423828125, 0.6814201937469468, 0.04450717481680508, -0.7992039895751953, -0.42031073540039066, 0.039902984318514904, 0.003069460332193454, 1.0144566397899366, -0.032213596508789064, 0.7934554958720078, -0.605922410522461, 0.14579936577918906, 0.7842471148754275, 0.6952327652418173, 0.15500774677576942, 0.009208380996580362, -1.2578642446289063, 0.15193828644357596, -0.7992039895751953)"
1729576648.4375756,"(-0.042951462011718754, -0.3635534463134766, 0.6890938445774304, 0.03222933348803127, -0.7992039895751953, -0.41877675461425784, 0.024555682657547633, 0.003069460332193454, 1.0159913699560332, -0.024543692578125, 0.7934554958720078, -0.5967185258056641, 0.1304520641182218, 0.7857818450415243, 0.6906285747435271, 0.13966044511480216, 0.009208380996580362, -1.2486603599121096, 0.1534730166096727, -0.8007379703613282)"
1729576648.4455705,"(-0.04448544279785156, -0.36968936945800784, 0.6921633049096239, 0.016882031827064, -0.7992039895751953, -0.417242773828125, 0.012277841328773817, 0.003069460332193454, 1.0159913699560332, -0.015339807861328126, 0.7934554958720078, -0.5936505642333985, 0.11510476245725453, 0.7857818450415243, 0.6844896540791403, 0.1197089529555447, 0.009208380996580362, -1.2394564751953125, 0.1534730166096727, -0.8007379703613282)"
1729576648.4535685,"(-0.04601942358398438, -0.37889325417480474, 0.6952327652418173, 0.003069460332193454, -0.7961360280029297, -0.41877675461425784, -0.0015339807861328126, 0.003069460332193454, 1.0144566397899366, -0.0122718462890625, 0.7934554958720078, -0.5905826026611328, 0.1028269211284807, 0.7903860355398143, 0.6798854635808501, 0.1028269211284807, 0.009208380996580362, -1.228718609692383, 0.15500774677576942, -0.8007379703613282)"
