"Time,Accel_x,Accel_y,Accel_z,Orientation_x,Orientation_y,Orientation_z,Orientation_w,Gyro_x,Gyro_y,Gyro_z"
"114794,0.00,0.01,1.04,0.0053,-0.0022,-0.0155,0.9999,-0.79,0.18,-1.10"
"114844,0.01,0.01,1.03,0.0073,-0.0020,-0.0155,0.9999,-0.85,0.18,-1.28"
"114894,0.00,0.01,1.03,0.0067,-0.0020,-0.0155,0.9999,-0.91,0.06,-1.22"
"114944,-0.00,0.01,1.03,0.0061,-0.0015,-0.0155,0.9999,-0.98,0.12,-1.34"
"114994,0.00,0.01,1.02,0.0069,-0.0015,-0.0155,0.9999,-0.61,0.12,-1.22"
"115044,0.00,0.01,1.02,0.0061,-0.0015,-0.0155,0.9999,-0.85,0.00,-1.22"
"115094,0.01,0.01,1.02,0.0070,-0.0016,-0.0155,0.9999,-0.79,0.12,-1.28"
"115144,0.00,0.01,1.02,0.0066,-0.0015,-0.0155,0.9999,-0.85,0.12,-1.16"
"115194,0.00,0.01,1.02,0.0067,-0.0013,-0.0155,0.9999,-0.98,0.12,-1.22"
"115244,0.01,0.01,1.02,0.0057,-0.0019,-0.0155,0.9999,-0.67,0.18,-1.28"
"115294,0.00,0.01,1.02,0.0066,-0.0019,-0.0155,0.9999,-0.98,0.00,-1.28"
"115344,0.00,0.01,1.02,0.0065,-0.0009,-0.0155,0.9999,-0.85,0.06,-1.16"
"115394,-0.00,0.01,1.02,0.0059,-0.0013,-0.0155,0.9999,-0.85,0.06,-1.16"
"115444,0.00,0.01,1.02,0.0064,-0.0006,-0.0155,0.9999,-0.85,0.18,-1.22"
"115494,0.00,0.01,1.03,0.0062,-0.0006,-0.0155,0.9999,-0.85,0.06,-1.22"
"115544,0.00,0.02,1.02,0.0077,-0.0010,-0.0155,0.9998,-0.79,0.00,-1.28"
"115594,0.00,0.01,1.02,0.0054,-0.0014,-0.0155,0.9999,-0.79,-0.06,-1.10"
"115644,-0.00,0.01,1.03,0.0061,-0.0013,-0.0155,0.9999,-0.85,0.00,-1.40"
"115694,-0.00,0.01,1.02,0.0068,-0.0011,-0.0155,0.9999,-0.79,-0.06,-1.10"
"115744,0.00,0.01,1.02,0.0061,-0.0012,-0.0155,0.9999,-0.73,0.24,-1.22"
"115794,-0.00,0.01,1.02,0.0059,-0.0009,-0.0155,0.9999,-0.85,0.18,-1.22"
"115844,0.00,0.01,1.02,0.0063,-0.0017,-0.0155,0.9999,-0.61,0.06,-1.28"
"115894,0.00,0.01,1.02,0.0065,-0.0017,-0.0155,0.9999,-0.91,-0.18,-1.22"
"115944,0.00,0.01,1.02,0.0056,-0.0011,-0.0155,0.9999,-0.85,-0.06,-1.28"
"115994,0.01,0.01,1.02,0.0057,-0.0018,-0.0155,0.9999,-0.91,0.06,-1.34"
"116044,0.00,0.01,1.02,0.0074,-0.0021,-0.0155,0.9999,-0.85,0.12,-1.22"
"116094,0.00,0.01,1.02,0.0066,-0.0012,-0.0155,0.9999,-0.85,0.06,-1.28"
"116144,0.00,0.01,1.02,0.0064,-0.0009,-0.0155,0.9999,-0.98,0.12,-1.22"
"116194,0.00,0.01,1.02,0.0063,-0.0005,-0.0155,0.9999,-0.79,0.12,-1.28"
"116244,0.00,0.01,1.03,0.0061,-0.0012,-0.0155,0.9999,-0.79,0.06,-1.16"
"116294,0.00,0.01,1.02,0.0063,-0.0012,-0.0155,0.9999,-0.85,0.18,-1.16"
"116344,0.00,0.01,1.02,0.0068,-0.0021,-0.0155,0.9999,-0.79,0.12,-1.28"
"116394,0.00,0.01,1.02,0.0067,-0.0011,-0.0155,0.9999,-0.98,0.06,-1.28"
"116444,0.00,0.01,1.02,0.0057,-0.0009,-0.0155,0.9999,-1.04,-0.06,-1.34"
"116494,0.00,0.01,1.02,0.0056,-0.0001,-0.0155,0.9999,-0.85,0.00,-1.28"
"116544,0.00,0.01,1.02,0.0065,-0.0019,-0.0155,0.9999,-0.91,0.18,-1.28"
"116594,0.00,0.01,1.02,0.0073,-0.0016,-0.0155,0.9999,-0.85,0.12,-1.28"
"116644,0.00,0.01,1.02,0.0065,-0.0011,-0.0155,0.9999,-0.85,0.12,-0.98"
"116694,0.00,0.01,1.02,0.0056,-0.0010,-0.0155,0.9999,-0.79,0.12,-1.10"
"116744,0.00,0.01,1.02,0.0062,-0.0006,-0.0155,0.9999,-0.91,0.12,-1.10"
"116794,0.00,0.01,1.02,0.0063,-0.0010,-0.0155,0.9999,-0.79,0.06,-1.28"
"116844,0.00,0.02,1.02,0.0070,-0.0009,-0.0155,0.9999,-0.79,0.12,-1.16"
"116894,0.00,0.01,1.02,0.0059,-0.0005,-0.0155,0.9999,-0.91,0.12,-1.40"
"116944,0.00,0.01,1.02,0.0066,-0.0011,-0.0155,0.9999,-0.79,0.24,-1.16"
"116994,0.00,0.01,1.03,0.0057,-0.0019,-0.0155,0.9999,-0.98,0.06,-1.16"
"117044,0.00,0.02,1.02,0.0065,-0.0010,-0.0155,0.9999,-0.73,0.18,-1.34"
"117094,0.00,0.01,1.02,0.0066,-0.0016,-0.0155,0.9999,-0.91,0.00,-1.22"
"117144,0.00,0.01,1.03,0.0063,-0.0020,-0.0155,0.9999,-0.98,0.12,-1.34"
"117194,0.00,0.01,1.03,0.0061,-0.0019,-0.0155,0.9999,-0.85,0.06,-1.22"
"117244,0.00,0.01,1.03,0.0050,-0.0007,-0.0155,0.9999,-0.98,0.00,-1.28"
"117294,0.00,0.01,1.03,0.0063,-0.0009,-0.0155,0.9999,-0.91,0.06,-1.10"
"117344,0.00,0.01,1.02,0.0062,-0.0016,-0.0155,0.9999,-0.85,0.18,-1.16"
"117394,0.00,0.01,1.02,0.0066,-0.0015,-0.0155,0.9999,-0.91,0.30,-1.22"
"117444,0.01,0.01,1.02,0.0069,-0.0026,-0.0155,0.9999,-0.98,0.12,-1.22"
"117494,0.01,0.01,1.02,0.0062,-0.0017,-0.0155,0.9999,-0.79,0.18,-1.28"
"117544,0.00,0.01,1.02,0.0069,-0.0018,-0.0155,0.9999,-0.73,0.12,-1.28"
"117594,0.00,0.01,1.02,0.0070,-0.0014,-0.0155,0.9999,-0.85,0.06,-1.28"
"117644,0.00,0.01,1.02,0.0065,-0.0009,-0.0155,0.9999,-0.73,0.24,-1.28"
"117694,0.00,0.01,1.02,0.0073,-0.0016,-0.0155,0.9999,-0.79,0.06,-1.28"
"117744,0.00,0.01,1.02,0.0059,-0.0015,-0.0155,0.9999,-0.85,0.18,-1.10"
"117794,0.00,0.01,1.02,0.0065,-0.0014,-0.0155,0.9999,-0.91,0.18,-1.22"
"117844,0.00,0.01,1.02,0.0067,-0.0022,-0.0155,0.9999,-0.85,0.18,-1.22"
"117894,0.00,0.01,1.02,0.0059,-0.0011,-0.0155,0.9999,-0.85,0.12,-1.16"
"117944,0.00,0.01,1.03,0.0062,-0.0012,-0.0155,0.9999,-1.04,-0.06,-1.04"
"117994,0.00,0.01,1.02,0.0071,-0.0015,-0.0155,0.9999,-1.04,0.18,-1.22"
"118044,0.01,0.01,1.03,0.0068,-0.0019,-0.0155,0.9999,-0.98,-0.06,-1.22"
"118094,0.00,0.01,1.02,0.0062,-0.0004,-0.0155,0.9999,-0.85,0.00,-1.22"
"118144,0.00,0.02,1.02,0.0066,-0.0022,-0.0155,0.9999,-0.73,0.18,-1.10"
"118194,0.00,0.01,1.02,0.0060,-0.0005,-0.0155,0.9999,-0.98,0.06,-1.22"
"118244,0.00,0.01,1.02,0.0066,-0.0017,-0.0155,0.9999,-1.04,0.00,-1.22"
"118294,0.00,0.01,1.02,0.0064,-0.0005,-0.0155,0.9999,-0.98,0.24,-1.34"
"118344,0.00,0.01,1.03,0.0059,-0.0013,-0.0155,0.9999,-0.91,0.12,-1.10"
"118394,0.00,0.01,1.02,0.0065,-0.0006,-0.0155,0.9999,-0.91,-0.06,-1.22"
"118444,0.00,0.01,1.02,0.0061,-0.0009,-0.0155,0.9999,-0.79,0.12,-1.16"
"118494,-0.00,0.01,1.02,0.0064,-0.0005,-0.0155,0.9999,-1.10,-0.06,-1.28"
"118544,0.00,0.01,1.02,0.0058,-0.0010,-0.0155,0.9999,-0.85,0.06,-1.28"
"118594,0.00,0.01,1.03,0.0070,-0.0016,-0.0155,0.9999,-0.85,0.12,-1.16"
"118644,0.00,0.01,1.02,0.0060,-0.0013,-0.0155,0.9999,-0.79,0.06,-1.16"
"118694,0.01,0.01,1.02,0.0062,-0.0013,-0.0155,0.9999,-0.67,0.18,-1.16"
"118744,0.00,0.01,1.02,0.0057,-0.0005,-0.0155,0.9999,-0.85,0.00,-1.16"
"118794,0.00,0.01,1.02,0.0068,-0.0012,-0.0155,0.9999,-0.98,0.06,-1.10"
"118844,0.00,0.01,1.02,0.0067,-0.0016,-0.0155,0.9999,-0.91,0.06,-1.16"
"118894,0.00,0.01,1.03,0.0056,-0.0017,-0.0155,0.9999,-1.16,0.00,-1.22"
"118944,0.00,0.01,1.02,0.0070,-0.0010,-0.0155,0.9999,-0.98,0.06,-1.22"
"118994,0.00,0.02,1.02,0.0070,-0.0016,-0.0155,0.9999,-0.91,0.12,-1.28"
"119044,0.00,0.01,1.02,0.0068,-0.0005,-0.0155,0.9999,-0.91,0.06,-1.22"
"119094,0.00,0.02,1.02,0.0071,-0.0010,-0.0155,0.9999,-0.73,0.06,-1.28"
"119144,0.00,0.01,1.02,0.0071,-0.0019,-0.0155,0.9999,-0.73,0.06,-1.16"
"119194,0.01,0.01,1.03,0.0063,-0.0015,-0.0155,0.9999,-1.04,0.06,-1.34"
"119244,0.00,0.01,1.02,0.0060,-0.0018,-0.0155,0.9999,-0.98,0.12,-1.16"
"119294,0.00,0.01,1.02,0.0066,-0.0016,-0.0155,0.9999,-0.91,0.06,-1.28"
"119344,0.00,0.01,1.02,0.0064,-0.0004,-0.0155,0.9999,-0.91,0.00,-1.10"
"119394,0.00,0.01,1.03,0.0054,-0.0006,-0.0155,0.9999,-0.98,-0.12,-1.04"
"119444,0.00,0.01,1.02,0.0055,-0.0012,-0.0155,0.9999,-0.98,0.12,-1.16"
"119494,0.00,0.01,1.02,0.0062,-0.0011,-0.0155,0.9999,-0.79,0.00,-1.22"
"119544,0.00,0.01,1.02,0.0058,-0.0006,-0.0155,0.9999,-0.79,-0.06,-1.10"
"119594,0.00,0.01,1.02,0.0058,-0.0005,-0.0155,0.9999,-0.85,0.06,-1.28"
"119644,0.00,0.02,1.02,0.0062,-0.0013,-0.0155,0.9999,-1.04,-0.18,-1.16"
"119694,0.00,0.01,1.02,0.0063,-0.0013,-0.0155,0.9999,-0.85,0.06,-1.28"
"119744,0.00,0.01,1.02,0.0054,-0.0010,-0.0155,0.9999,-0.91,0.12,-1.34"
"119794,0.00,0.01,1.02,0.0056,-0.0021,-0.0155,0.9999,-0.79,0.18,-1.22"
"119844,0.00,0.01,1.02,0.0067,-0.0014,-0.0155,0.9999,-0.85,-0.06,-1.16"
"119894,0.00,0.01,1.03,0.0054,-0.0019,-0.0155,0.9999,-0.85,0.18,-1.28"
"119944,0.00,0.01,1.02,0.0060,-0.0010,-0.0155,0.9999,-0.85,0.24,-1.22"
"119994,0.00,0.01,1.02,0.0065,-0.0020,-0.0155,0.9999,-0.79,0.18,-1.22"
"120044,0.00,0.01,1.02,0.0054,-0.0012,-0.0155,0.9999,-0.98,0.00,-1.16"
"120094,0.00,0.01,1.02,0.0058,-0.0006,-0.0155,0.9999,-0.67,0.18,-1.40"
"120144,0.00,0.01,1.03,0.0059,-0.0011,-0.0155,0.9999,-0.98,0.12,-1.34"
"120194,0.00,0.01,1.03,0.0056,-0.0001,-0.0155,0.9999,-0.91,0.12,-1.22"
"120244,0.00,0.01,1.02,0.0055,-0.0004,-0.0155,0.9999,-0.85,0.12,-1.16"
"120294,0.00,0.01,1.02,0.0059,-0.0015,-0.0155,0.9999,-0.79,0.18,-1.40"
"120344,0.00,0.01,1.02,0.0065,-0.0007,-0.0155,0.9999,-0.73,0.12,-1.22"
"120394,0.00,0.01,1.02,0.0058,-0.0018,-0.0155,0.9999,-0.79,0.12,-1.34"
"120444,0.00,0.01,1.02,0.0061,-0.0010,-0.0155,0.9999,-0.85,0.24,-1.10"
"120494,0.00,0.01,1.02,0.0066,-0.0010,-0.0155,0.9999,-0.79,0.18,-1.46"
"120544,0.00,0.01,1.02,0.0060,-0.0011,-0.0155,0.9999,-0.91,0.12,-1.22"
"120594,0.00,0.01,1.02,0.0059,-0.0011,-0.0155,0.9999,-0.73,0.06,-1.22"
"120644,0.00,0.01,1.02,0.0070,-0.0013,-0.0155,0.9999,-1.04,0.06,-1.22"
"120694,-0.00,0.01,1.02,0.0063,-0.0011,-0.0155,0.9999,-0.91,0.24,-1.22"
"120744,0.00,0.01,1.03,0.0065,-0.0004,-0.0155,0.9999,-0.98,0.06,-1.28"
"120794,0.00,0.02,1.02,0.0075,-0.0011,-0.0155,0.9999,-0.67,0.06,-1.28"
"120844,0.00,0.02,1.02,0.0069,-0.0010,-0.0155,0.9999,-0.91,0.12,-1.28"
"120894,0.00,0.01,1.02,0.0063,-0.0011,-0.0155,0.9999,-1.04,0.12,-1.16"
"120944,0.00,0.02,1.02,0.0064,-0.0021,-0.0155,0.9999,-0.85,0.00,-1.10"
"120994,0.00,0.01,1.02,0.0063,-0.0012,-0.0155,0.9999,-0.85,0.00,-1.34"
"121044,0.01,0.01,1.02,0.0070,-0.0017,-0.0155,0.9999,-0.98,0.12,-1.34"
"121094,-0.00,0.01,1.02,0.0062,0.0000,-0.0155,0.9999,-0.73,0.12,-1.22"
"121144,0.00,0.02,1.02,0.0071,-0.0017,-0.0155,0.9999,-0.98,0.18,-1.22"
"121194,0.00,0.01,1.02,0.0060,-0.0017,-0.0155,0.9999,-0.79,0.12,-1.22"
"121244,0.00,0.01,1.02,0.0059,-0.0015,-0.0155,0.9999,-0.73,0.24,-1.28"
"121294,0.00,0.01,1.02,0.0063,-0.0011,-0.0155,0.9999,-0.79,0.00,-1.22"
"121344,0.00,0.01,1.02,0.0057,-0.0014,-0.0155,0.9999,-1.16,0.12,-1.34"
"121394,0.01,0.02,1.03,0.0071,-0.0022,-0.0155,0.9999,-0.85,0.18,-1.16"
"121444,0.00,0.01,1.02,0.0068,-0.0018,-0.0155,0.9999,-0.67,0.06,-1.04"
"121494,0.00,0.01,1.02,0.0068,-0.0017,-0.0155,0.9999,-0.73,0.24,-1.16"
"121544,0.00,0.01,1.02,0.0054,-0.0009,-0.0155,0.9999,-0.85,0.24,-1.10"
"121594,0.00,0.01,1.02,0.0059,-0.0013,-0.0155,0.9999,-0.98,0.06,-1.16"
"121644,0.00,0.01,1.02,0.0066,-0.0011,-0.0155,0.9999,-0.85,0.12,-1.22"
"121694,0.00,0.01,1.02,0.0064,-0.0011,-0.0155,0.9999,-0.98,0.12,-1.28"
"121744,-0.00,0.01,1.02,0.0051,-0.0002,-0.0155,0.9999,-0.98,0.18,-1.34"
"121794,0.00,0.01,1.02,0.0060,-0.0007,-0.0155,0.9999,-0.73,-0.12,-1.28"
"121844,0.00,0.01,1.03,0.0064,-0.0012,-0.0155,0.9999,-0.85,0.06,-0.98"
"121894,0.00,0.01,1.02,0.0060,-0.0021,-0.0155,0.9999,-0.91,0.06,-1.10"
"121944,0.00,0.01,1.02,0.0064,-0.0013,-0.0155,0.9999,-0.79,0.06,-1.16"
"121994,0.00,0.01,1.02,0.0063,-0.0014,-0.0155,0.9999,-0.91,0.06,-1.10"
"122044,0.00,0.01,1.02,0.0067,-0.0005,-0.0155,0.9999,-1.04,0.06,-1.16"
"122094,0.00,0.01,1.02,0.0064,-0.0010,-0.0155,0.9999,-0.91,0.06,-1.28"
"122144,0.00,0.01,1.02,0.0065,-0.0012,-0.0155,0.9999,-0.91,0.12,-1.10"
"122194,0.00,0.01,1.02,0.0060,-0.0013,-0.0155,0.9999,-0.85,0.24,-1.22"
"122244,0.00,0.01,1.02,0.0059,-0.0019,-0.0155,0.9999,-0.79,0.18,-1.22"
"122294,0.00,0.01,1.02,0.0063,-0.0015,-0.0155,0.9999,-0.79,0.06,-1.28"
"122344,0.00,0.01,1.02,0.0063,-0.0015,-0.0155,0.9999,-0.85,0.12,-0.98"
"122394,0.00,0.01,1.02,0.0067,-0.0005,-0.0155,0.9999,-1.04,0.12,-1.16"
"122444,0.00,0.01,1.02,0.0061,-0.0010,-0.0155,0.9999,-0.91,0.06,-1.16"
"122494,0.00,0.01,1.02,0.0068,-0.0007,-0.0155,0.9999,-0.79,0.30,-1.34"
"122544,0.00,0.01,1.02,0.0065,-0.0012,-0.0155,0.9999,-0.91,0.12,-1.22"
"122594,-0.00,0.01,1.02,0.0063,-0.0014,-0.0155,0.9999,-0.85,0.18,-1.28"
"122644,-0.00,0.01,1.03,0.0062,-0.0011,-0.0155,0.9999,-0.98,0.12,-1.22"
"122694,0.00,0.01,1.02,0.0065,-0.0011,-0.0155,0.9999,-0.85,0.12,-1.28"
"122744,-0.00,0.01,1.02,0.0052,-0.0004,-0.0155,0.9999,-0.91,0.06,-1.16"
"122794,0.00,0.01,1.02,0.0057,-0.0003,-0.0155,0.9999,-0.79,0.12,-1.28"
"122844,0.00,0.01,1.02,0.0062,-0.0016,-0.0155,0.9999,-0.67,0.24,-1.16"
"122894,0.00,0.01,1.02,0.0057,-0.0011,-0.0155,0.9999,-0.91,0.00,-1.16"
"122944,-0.00,0.01,1.02,0.0062,-0.0005,-0.0155,0.9999,-0.85,0.06,-1.34"
"122994,0.00,0.01,1.03,0.0064,-0.0019,-0.0155,0.9999,-0.85,0.06,-1.22"
"123044,0.00,0.01,1.03,0.0063,-0.0010,-0.0155,0.9999,-0.98,0.06,-1.22"
"123094,0.00,0.01,1.02,0.0066,-0.0010,-0.0155,0.9999,-0.85,0.06,-1.28"
"123144,-0.00,0.01,1.02,0.0061,-0.0004,-0.0155,0.9999,-0.98,0.00,-1.28"
"123194,0.00,0.01,1.02,0.0058,-0.0016,-0.0155,0.9999,-0.85,-0.12,-1.34"
"123244,0.00,0.01,1.02,0.0062,-0.0011,-0.0155,0.9999,-0.85,0.06,-1.16"
"123294,-0.00,0.02,1.02,0.0065,0.0002,-0.0155,0.9999,-0.85,0.06,-1.16"
"123344,0.00,0.01,1.03,0.0053,-0.0013,-0.0155,0.9999,-0.79,0.12,-1.22"
"123394,-0.00,0.01,1.03,0.0054,0.0001,-0.0155,0.9999,-0.79,0.06,-1.10"
"123444,-0.00,0.01,1.02,0.0056,-0.0009,-0.0155,0.9999,-0.98,0.00,-1.10"
"123494,0.00,0.01,1.02,0.0062,-0.0008,-0.0155,0.9999,-0.79,0.06,-1.34"
"123544,-0.00,0.01,1.02,0.0064,-0.0003,-0.0155,0.9999,-0.85,0.00,-1.10"
"123594,0.00,0.01,1.02,0.0066,-0.0007,-0.0155,0.9999,-0.73,0.12,-1.10"
"123644,0.00,0.01,1.02,0.0061,-0.0014,-0.0155,0.9999,-0.79,0.12,-1.04"
"123694,0.00,0.01,1.03,0.0056,-0.0002,-0.0155,0.9999,-0.91,0.12,-1.04"
"123744,0.00,0.01,1.03,0.0065,-0.0007,-0.0155,0.9999,-0.73,0.18,-1.28"
"123794,0.00,0.01,1.02,0.0051,-0.0006,-0.0155,0.9999,-0.79,0.24,-1.34"
"123844,0.00,0.01,1.02,0.0066,-0.0015,-0.0155,0.9999,-0.73,0.18,-1.28"
"123894,0.00,0.01,1.02,0.0059,-0.0017,-0.0155,0.9999,-0.85,0.18,-1.34"
"123944,0.00,0.01,1.02,0.0065,-0.0014,-0.0155,0.9999,-0.79,0.12,-1.10"
"123994,0.00,0.01,1.03,0.0062,-0.0008,-0.0155,0.9999,-0.91,0.06,-1.16"
"124044,0.00,0.01,1.03,0.0072,-0.0011,-0.0155,0.9999,-0.73,0.12,-1.22"
"124094,0.00,0.01,1.02,0.0057,-0.0008,-0.0155,0.9999,-0.73,0.12,-1.04"
"124144,0.00,0.01,1.02,0.0059,-0.0007,-0.0155,0.9999,-0.67,0.06,-1.22"
"124194,0.00,0.01,1.03,0.0053,-0.0019,-0.0155,0.9999,-0.98,0.06,-1.10"
"124244,0.00,0.01,1.02,0.0059,-0.0017,-0.0155,0.9999,-0.91,0.12,-1.16"
"124294,0.00,0.01,1.03,0.0068,-0.0009,-0.0155,0.9999,-0.91,0.00,-1.22"
"124344,0.00,0.01,1.02,0.0069,-0.0011,-0.0155,0.9999,-0.98,0.12,-1.10"
"124394,0.00,0.02,1.02,0.0060,-0.0019,-0.0155,0.9999,-1.10,0.06,-1.16"
"124444,0.00,0.01,1.02,0.0059,-0.0008,-0.0155,0.9999,-1.16,0.06,-1.34"
"124494,0.00,0.01,1.02,0.0056,-0.0010,-0.0155,0.9999,-0.79,0.18,-1.28"
"124544,0.00,0.02,1.02,0.0066,-0.0019,-0.0155,0.9999,-0.79,0.06,-1.22"
"124594,-0.00,0.01,1.02,0.0068,-0.0010,-0.0155,0.9999,-0.91,0.06,-1.22"
"124644,0.00,0.01,1.02,0.0056,-0.0009,-0.0155,0.9999,-1.04,0.18,-1.16"
"124694,-0.00,0.01,1.02,0.0064,-0.0013,-0.0155,0.9999,-0.73,0.06,-1.34"
"124744,0.00,0.01,1.02,0.0067,-0.0008,-0.0155,0.9999,-0.79,0.12,-1.22"
"124794,-0.00,0.01,1.02,0.0066,-0.0010,-0.0155,0.9999,-1.04,0.12,-1.16"
"124844,0.00,0.01,1.02,0.0056,-0.0019,-0.0155,0.9999,-0.73,0.24,-1.34"
"124894,0.00,0.01,1.02,0.0060,-0.0005,-0.0155,0.9999,-0.91,0.12,-1.04"
"124944,0.00,0.01,1.02,0.0057,-0.0021,-0.0155,0.9999,-0.67,0.30,-1.28"
"124994,-0.00,0.01,1.02,0.0058,-0.0007,-0.0155,0.9999,-0.85,0.00,-1.16"
"125044,0.00,0.01,1.02,0.0057,-0.0019,-0.0155,0.9999,-0.73,0.18,-1.16"
"125094,0.00,0.01,1.02,0.0065,-0.0012,-0.0155,0.9999,-0.73,0.18,-1.22"
"125144,0.00,0.01,1.02,0.0065,-0.0008,-0.0155,0.9999,-0.85,0.00,-1.10"
"125194,-0.00,0.01,1.02,0.0067,-0.0001,-0.0155,0.9999,-0.85,0.06,-1.22"
"125244,0.00,0.01,1.03,0.0058,-0.0016,-0.0155,0.9999,-0.91,0.06,-1.22"
"125294,0.01,0.01,1.02,0.0060,-0.0026,-0.0155,0.9999,-0.85,0.12,-1.10"
"125344,0.01,0.02,1.02,0.0068,-0.0014,-0.0155,0.9999,-0.98,0.00,-1.22"
"125394,0.00,0.02,1.03,0.0064,-0.0010,-0.0155,0.9999,-0.98,0.06,-1.10"
"125444,0.00,0.01,1.02,0.0058,-0.0007,-0.0155,0.9999,-0.85,0.24,-1.22"
"125494,0.00,0.01,1.03,0.0058,-0.0006,-0.0155,0.9999,-0.98,0.12,-1.28"
"125544,0.00,0.01,1.03,0.0057,-0.0007,-0.0155,0.9999,-0.79,0.06,-1.16"
"125594,0.00,0.01,1.02,0.0064,-0.0008,-0.0155,0.9999,-0.73,0.12,-1.10"
"125644,-0.00,0.01,1.02,0.0063,0.0001,-0.0155,0.9999,-0.91,0.06,-1.22"
"125694,0.00,0.01,1.02,0.0054,-0.0011,-0.0155,0.9999,-0.79,0.06,-1.22"
"125744,-0.00,0.01,1.02,0.0064,0.0004,-0.0155,0.9999,-0.98,0.12,-1.10"
"125794,0.00,0.01,1.02,0.0062,-0.0005,-0.0155,0.9999,-0.98,0.06,-1.28"
"125844,0.00,0.01,1.02,0.0063,-0.0005,-0.0155,0.9999,-0.79,0.12,-1.28"
"125894,0.00,0.01,1.03,0.0064,-0.0008,-0.0155,0.9999,-0.79,0.06,-1.28"
"125944,0.00,0.01,1.02,0.0065,-0.0009,-0.0155,0.9999,-0.91,0.12,-1.22"
"125994,0.00,0.02,1.02,0.0063,-0.0010,-0.0155,0.9999,-0.79,0.12,-1.28"
"126044,0.00,0.01,1.02,0.0067,-0.0017,-0.0155,0.9999,-0.79,0.06,-1.22"
"126094,0.00,0.01,1.02,0.0063,-0.0006,-0.0155,0.9999,-0.67,0.18,-1.16"
"126144,0.00,0.01,1.02,0.0064,-0.0011,-0.0155,0.9999,-0.73,0.18,-1.16"
"126194,0.00,0.01,1.02,0.0060,-0.0009,-0.0155,0.9999,-0.79,0.06,-1.16"
"126244,0.00,0.01,1.03,0.0061,-0.0014,-0.0155,0.9999,-0.98,0.18,-1.16"
"126294,0.00,0.01,1.03,0.0066,-0.0012,-0.0155,0.9999,-0.91,0.24,-1.22"
"126344,0.00,0.01,1.03,0.0067,-0.0002,-0.0155,0.9999,-0.98,0.12,-1.28"
"126394,0.00,0.01,1.03,0.0062,-0.0017,-0.0155,0.9999,-0.85,0.18,-1.22"
"126444,-0.00,0.01,1.03,0.0068,-0.0005,-0.0155,0.9999,-0.85,0.24,-1.40"
"126494,-0.00,0.01,1.02,0.0065,-0.0012,-0.0155,0.9999,-0.91,0.00,-1.22"
"126544,0.00,0.01,1.02,0.0064,-0.0006,-0.0155,0.9999,-0.73,0.12,-1.16"
"126594,0.00,0.01,1.02,0.0061,-0.0013,-0.0155,0.9999,-0.98,-0.06,-1.28"
"126644,0.00,0.01,1.02,0.0071,-0.0014,-0.0155,0.9999,-0.91,0.00,-1.10"
"126694,0.00,0.01,1.02,0.0054,-0.0004,-0.0155,0.9999,-0.91,0.18,-1.10"
"126744,0.00,0.01,1.02,0.0052,-0.0017,-0.0155,0.9999,-0.91,0.24,-1.16"
"126794,0.00,0.01,1.02,0.0068,-0.0006,-0.0155,0.9999,-0.79,-0.06,-1.10"
"126844,0.00,0.01,1.02,0.0067,-0.0002,-0.0155,0.9999,-0.73,0.06,-1.22"
"126894,0.00,0.01,1.02,0.0062,-0.0008,-0.0155,0.9999,-0.85,0.24,-1.16"
"126944,0.00,0.01,1.03,0.0063,-0.0017,-0.0155,0.9999,-1.04,0.06,-1.22"
"126994,0.00,0.01,1.02,0.0067,-0.0017,-0.0155,0.9999,-0.91,-0.06,-1.28"
"127044,0.00,0.01,1.02,0.0064,-0.0008,-0.0155,0.9999,-0.91,-0.06,-1.22"
"127094,0.00,0.01,1.02,0.0060,-0.0008,-0.0155,0.9999,-0.79,0.18,-1.16"
"127144,0.00,0.01,1.02,0.0062,-0.0018,-0.0155,0.9999,-0.91,0.00,-1.16"
"127194,0.00,0.01,1.02,0.0060,-0.0011,-0.0155,0.9999,-0.91,0.06,-1.22"
"127244,0.00,0.01,1.02,0.0058,-0.0005,-0.0155,0.9999,-0.73,0.18,-1.34"
"127294,-0.00,0.01,1.02,0.0069,-0.0010,-0.0155,0.9999,-0.91,0.06,-1.16"
"127344,0.00,0.01,1.02,0.0059,-0.0007,-0.0155,0.9999,-0.73,0.12,-1.22"
"127394,-0.00,0.01,1.02,0.0060,-0.0003,-0.0155,0.9999,-0.98,0.18,-1.22"
"127444,0.00,0.01,1.02,0.0062,-0.0011,-0.0155,0.9999,-0.85,0.12,-1.22"
"127494,0.00,0.01,1.03,0.0059,-0.0005,-0.0155,0.9999,-1.04,0.00,-1.22"
"127544,0.00,0.01,1.02,0.0056,-0.0008,-0.0155,0.9999,-0.85,0.06,-1.22"
"127594,-0.00,0.01,1.03,0.0061,0.0004,-0.0155,0.9999,-1.04,0.00,-1.34"
"127644,0.00,0.01,1.02,0.0057,-0.0010,-0.0155,0.9999,-0.91,0.24,-1.16"
"127694,0.00,0.01,1.02,0.0062,-0.0011,-0.0155,0.9999,-0.79,0.06,-1.34"
"127744,0.00,0.01,1.02,0.0065,-0.0013,-0.0155,0.9999,-0.91,0.06,-1.16"
"127794,0.00,0.01,1.03,0.0059,-0.0005,-0.0155,0.9999,-0.98,0.12,-1.22"
