Seq,Time (secs),Time (nsecs),Orientation_X,Orientation_Y,Orientation_Z,Orientation_W,Angular_Vel_X,Angular_Vel_Y,Angular_Vel_Z,Linear_Acc_X,Linear_Acc_Y,Linear_Acc_Z
126178,1729159831,252537983,0.088091169846123,0.03195818178359892,-0.002827687851128161,0.9955956129843304,-1.296696100089986,0.8840503606354573,-1.1577024764197623,-0.613440520885639,1.6760895953906838,9.397128507770363
126179,1729159831,260538263,0.09174637308084352,0.035907738557540154,-0.0033105294504747005,0.9951292768946914,-1.267561230735328,0.7794589023365628,-1.135636389526522,-0.6369331589669304,1.611626197419957,8.665745103929796
126180,1729159831,268542900,0.08563030648136807,0.04926769436772633,-0.004239585655939134,0.9950990758799152,-1.2385866774630583,0.660087249182776,-1.1049434448706346,-0.8255660428410956,1.4209163532175992,8.194593339213347
126181,1729159831,276535604,0.08283692606203172,0.057794837905839336,-0.004812213231517195,0.9948741845056819,-1.1811870797222654,0.44160118608610294,-1.1303737544076915,-0.9262959245327823,1.3141518920086845,7.836245507922539
126182,1729159831,284535792,0.046709770592291325,0.042461430826340116,-0.001987331112012735,0.9980036446518854,-1.125037127943226,0.19131633101873025,-1.1626595425884068,-0.6429264951493568,0.7044546569337263,7.508948751286726
126183,1729159831,292536215,0.013953339317253649,0.03142366980981539,-0.00043872456390106455,0.9994086575662322,-1.0926242270601887,-0.02015395087222588,-1.1462730503340253,-0.4968468541208641,0.22036275387703264,7.8900521377349255
126184,1729159831,300532887,0.0012939518022781233,0.02249936051458105,-2.9120484121447167e-05,0.9997460195555498,-1.0616828548708914,-0.2849596999204978,-1.0708848855162434,-0.3467104061736903,0.019929594464891433,7.699010618578455
126185,1729159831,308527469,0.009002848225199946,0.018346664095729253,-0.0001652067375597752,0.9997911388620757,-1.0184280079925152,-0.5213187405355507,-1.004793173613935,-0.27721867168272984,0.1359774026750286,7.549669783012306
126186,1729159831,316557015,-0.020814448603965394,0.018891467816496064,0.00039337095394239755,0.9996047801167939,-0.9298986608305707,-0.7997806746338946,-0.9229948303878088,-0.2929844708319035,-0.3225547986293579,7.741862817073009
126187,1729159831,324528893,-0.03338954655407139,0.0032861288842709903,0.0001097841612692523,0.9994370052611157,-0.8239954849121123,-1.061361028737472,-0.8496514909487973,-0.0512921961710171,-0.5205808259549585,7.782479545712555
